symbol,strategy,signalDate,footprintScore,deliveryRatio,volumeRatio,entryDate,exitDate,entryPrice,stop,target,exitName,exitReason,holdSessions,netReturnPct,netR
RADICO,Relative-strength leader breakout,2026-06-18,92,4.614,4.946,2026-06-19,2026-06-25,3742.47,3599.08,4100.94,2.5R fixed target,Time Exit,5,2.033,0.531
RRKABEL,Relative-strength leader breakout,2026-06-18,83,1.637,2.321,2026-06-22,2026-06-25,2369.73,2196.26,2803.42,2.5R fixed target,Time Exit,5,4.704,0.643
SYRMA,Relative-strength leader breakout,2026-06-18,87,1.273,1.045,2026-06-19,2026-06-25,1354.9,1264.34,1581.31,2.5R fixed target,Time Exit,5,6.017,0.9
AEROENTER,Relative-strength leader breakout,2026-06-19,100,5.443,5.885,2026-06-22,2026-06-25,139.02,124.99,174.09,2.5R fixed target,Time Exit,5,-1.321,-0.131
GABRIEL,Relative-strength leader breakout,2026-06-19,84,3.288,3.225,2026-06-22,2026-06-25,1218.43,1127.33,1446.18,2.5R fixed target,Time Exit,5,0.584,0.078
GREAVESCOT,Relative-strength leader breakout,2026-06-19,70,1.912,1.772,2026-06-22,2026-06-25,201.4,188.36,234,2.5R fixed target,Time Exit,5,6,0.927
GVT&D,Relative-strength leader breakout,2026-06-19,55,1.381,1.303,2026-06-23,2026-06-24,5643.26,5214.83,6714.36,2.5R fixed target,Stop,2,-7.892,-1.04
NIBE,Relative-strength leader breakout,2026-06-19,83,1.314,1.036,2026-06-22,2026-06-25,1839.67,1658.55,2292.48,2.5R fixed target,Stop,4,-10.146,-1.03
NITCO,Relative-strength leader breakout,2026-06-19,100,4.194,3.664,2026-06-22,2026-06-25,114.9,103.31,143.89,2.5R fixed target,Time Exit,5,-6.088,-0.603
PSPPROJECT,Relative-strength leader breakout,2026-06-19,88,2.283,2.535,2026-06-22,2026-06-25,988.97,898.16,1216.02,2.5R fixed target,Time Exit,5,-0.368,-0.04
STOVEKRAFT,Relative-strength leader breakout,2026-06-19,63,0.534,0.483,2026-06-22,2026-06-25,700.3,653.2,818.05,2.5R fixed target,Time Exit,5,10.967,1.631
VENUSPIPES,Relative-strength leader breakout,2026-06-19,92,5.862,5.742,2026-06-22,2026-06-25,1590,1483.33,1856.67,2.5R fixed target,Time Exit,5,6.398,0.954
AEQUS,Relative-strength leader breakout,2026-06-22,100,2.891,3.229,2026-06-23,2026-06-29,240.48,216.64,300.08,2.5R fixed target,Time Exit,5,-0.687,-0.069
AIAENG,Relative-strength leader breakout,2026-06-22,78,1.869,1.161,2026-06-23,2026-06-29,4876.73,4620.5,5517.33,2.5R fixed target,Time Exit,5,1.231,0.234
AMAGI,Relative-strength leader breakout,2026-06-22,100,2.361,2.111,2026-06-23,2026-06-29,540.43,488.62,669.96,2.5R fixed target,Time Exit,5,2.294,0.239
CEMPRO,Relative-strength leader breakout,2026-06-22,63,0.67,0.436,2026-06-23,2026-06-29,1282.56,1166.62,1572.4,2.5R fixed target,Time Exit,5,-2.62,-0.29
EBGNG,Relative-strength leader breakout,2026-06-22,100,6.599,6.212,2026-06-23,2026-06-29,553.9,504.03,678.58,2.5R fixed target,Time Exit,5,2.435,0.27
HPL,Relative-strength leader breakout,2026-06-22,92,2.882,2.626,2026-06-23,2026-06-25,404.9,373.09,484.43,2.5R fixed target,Stop,3,-8.157,-1.038
IGARASHI,Relative-strength leader breakout,2026-06-22,90,12.53,8.93,2026-06-23,2026-06-29,488.78,448.91,588.45,2.5R fixed target,Time Exit,5,-6.412,-0.786
JASH,Relative-strength leader breakout,2026-06-22,94,4.257,3.82,2026-06-23,2026-06-29,572.85,515.38,716.51,2.5R fixed target,Stop,5,-10.331,-1.03
KDDL,Relative-strength leader breakout,2026-06-22,60,3.552,5.176,2026-06-24,2026-06-24,3286.56,3052.18,3872.5,2.5R fixed target,Stop,1,-7.431,-1.042
KIRLOSENG,Relative-strength leader breakout,2026-06-22,84,3.243,4.37,2026-06-23,2026-06-29,2501,2221.45,3199.86,2.5R fixed target,Time Exit,5,-2.695,-0.241
KIRLOSIND,Relative-strength leader breakout,2026-06-22,92,14.139,17.157,2026-06-23,2026-06-23,4508.7,4161.66,5376.29,2.5R fixed target,Stop,1,-7.997,-1.039
KMEW,Relative-strength leader breakout,2026-06-22,76,3.196,3.886,2026-06-23,2026-06-29,2388.37,2180.7,2907.52,2.5R fixed target,Time Exit,5,-7.098,-0.816
RAYMONDREL,Relative-strength leader breakout,2026-06-22,92,3.143,2.958,2026-06-23,2026-06-29,673.54,613.38,823.97,2.5R fixed target,Time Exit,5,-7.663,-0.858
SETL,Relative-strength leader breakout,2026-06-22,100,5.409,3.592,2026-06-23,2026-06-29,208.33,188.81,257.13,2.5R fixed target,Time Exit,5,11.748,1.254
SFL,Relative-strength leader breakout,2026-06-22,80,1.795,1.645,2026-06-23,2026-06-29,747.49,703.39,857.76,2.5R fixed target,Time Exit,5,-0.948,-0.161
WABAG,Relative-strength leader breakout,2026-06-22,100,2.835,3.02,2026-06-23,2026-06-29,2080,1947.17,2412.08,2.5R fixed target,Time Exit,5,-4.238,-0.664
GENUSPOWER,Relative-strength leader breakout,2026-06-23,100,9.043,12.249,2026-06-24,2026-06-29,349.9,327.17,406.72,2.5R fixed target,Stop,4,-6.796,-1.046
LAURUSLABS,Relative-strength leader breakout,2026-06-23,74,2.21,2.246,2026-06-24,2026-06-30,1488.97,1415.33,1673.07,2.5R fixed target,Time Exit,5,1.609,0.325
NEULANDLAB,Relative-strength leader breakout,2026-06-23,100,4.318,5.618,2026-06-24,2026-06-25,18468.86,17557.49,20747.3,2.5R fixed target,Stop,2,-5.235,-1.061
SANSERA,Relative-strength leader breakout,2026-06-23,92,5.015,4.585,2026-06-24,2026-06-30,3164.32,2986.29,3609.38,2.5R fixed target,Time Exit,5,0.708,0.126
SCHNEIDER,Relative-strength leader breakout,2026-06-23,94,1.68,1.214,2026-06-24,2026-06-29,1451.4,1326.17,1764.46,2.5R fixed target,Stop,4,-8.928,-1.035
ARVIND,Relative-strength leader breakout,2026-06-24,100,2.518,3.001,2026-06-25,2026-07-01,562.62,528.77,647.25,2.5R fixed target,Time Exit,5,-0.704,-0.117
KRISHANA,Relative-strength leader breakout,2026-06-24,92,8.475,10.082,2026-06-25,2026-06-29,748.1,702.55,861.96,2.5R fixed target,Stop,3,-6.388,-1.049
QUADFUTURE,Relative-strength leader breakout,2026-06-24,88,2.401,1.15,2026-06-25,2026-07-01,461.57,416.39,574.52,2.5R fixed target,Time Exit,5,-4.486,-0.458
SKMEGGPROD,Relative-strength leader breakout,2026-06-24,88,2.069,2.824,2026-06-25,2026-07-01,277.45,250.65,344.46,2.5R fixed target,Time Exit,5,14.061,1.456
VADILALIND,Relative-strength leader breakout,2026-06-24,63,0.213,0.144,2026-06-25,2026-07-01,6462.9,6087.8,7400.65,2.5R fixed target,Stop,5,-6.104,-1.052
AEGISLOG,Relative-strength leader breakout,2026-06-25,94,2.717,1.459,2026-06-29,2026-07-03,1156.96,1060.14,1399.01,2.5R fixed target,Time Exit,5,14.259,1.704
RAMCOSYS,Relative-strength leader breakout,2026-06-25,100,7.214,12.476,2026-06-29,2026-07-03,733.46,663.43,908.54,2.5R fixed target,Time Exit,5,8.717,0.913
RELAXO,Relative-strength leader breakout,2026-06-25,90,10.179,28.378,2026-06-29,2026-06-29,423.85,391.9,503.71,2.5R fixed target,Stop,1,-7.837,-1.04
WELCORP,Relative-strength leader breakout,2026-06-25,94,3.243,2.587,2026-06-29,2026-07-03,1465,1383.39,1669.01,2.5R fixed target,Time Exit,5,-2.054,-0.369
ABDL,Relative-strength leader breakout,2026-06-29,80,3.032,3.91,2026-06-30,2026-07-06,669.84,629.39,770.96,2.5R fixed target,Time Exit,5,4.606,0.763
ACMESOLAR,Relative-strength leader breakout,2026-06-29,88,1.894,1.42,2026-07-01,2026-07-07,384.67,356.79,454.37,2.5R fixed target,Time Exit,5,-4.854,-0.67
ATHERENERG,Relative-strength leader breakout,2026-06-29,84,4.576,3.133,2026-06-30,2026-07-06,1100.2,1025.36,1287.29,2.5R fixed target,Time Exit,5,1.991,0.293
AYE,Relative-strength leader breakout,2026-06-29,74,2.403,1.806,2026-06-30,2026-07-06,178.99,163.41,217.92,2.5R fixed target,Time Exit,5,-2.863,-0.329
BLISSGVS,Relative-strength leader breakout,2026-06-29,84,1.495,1.949,2026-06-30,2026-07-02,542.18,499,650.14,2.5R fixed target,Time Exit,3,-3.082,-0.387
CEIGALL,Relative-strength leader breakout,2026-06-29,90,1.97,1.169,2026-06-30,2026-07-03,403.81,374.62,476.76,2.5R fixed target,Stop,4,-7.527,-1.042
CUPID,Relative-strength leader breakout,2026-06-29,64,1.695,1.309,2026-06-30,2026-07-06,189.75,176.09,223.9,2.5R fixed target,Time Exit,5,12,1.667
HONASA,Relative-strength leader breakout,2026-06-29,90,2.15,2.861,2026-06-30,2026-07-06,449.9,420.65,523.02,2.5R fixed target,Time Exit,5,3.924,0.603
IOLCP,Relative-strength leader breakout,2026-06-29,90,2.781,3.437,2026-06-30,2026-07-06,144.18,131.16,176.73,2.5R fixed target,Time Exit,5,-0.104,-0.012
MOREPENLAB,Relative-strength leader breakout,2026-06-29,93,1.24,0.819,2026-06-30,2026-07-06,55.45,50.29,68.34,2.5R fixed target,Time Exit,5,9.312,1.001
RADICO,Relative-strength leader breakout,2026-06-29,100,3.498,2.552,2026-06-30,2026-07-06,3922.43,3773.72,4294.21,2.5R fixed target,Time Exit,5,4.398,1.16
SAKSOFT,Relative-strength leader breakout,2026-06-29,100,10.239,20.41,2026-06-30,2026-07-06,191.33,174.11,234.38,2.5R fixed target,Stop,5,-9.301,-1.033
THANGAMAYL,Relative-strength leader breakout,2026-06-29,73,2.205,2.397,2026-06-30,2026-07-06,6165.71,5726.38,7264.02,2.5R fixed target,Time Exit,5,1.602,0.225
WHEELS,Relative-strength leader breakout,2026-06-29,92,3.982,6.714,2026-06-30,2026-07-01,1800.09,1621.24,2247.22,2.5R fixed target,Stop,2,-10.236,-1.03
APTUS,Relative-strength leader breakout,2026-06-30,100,3.149,3.162,2026-07-01,2026-07-07,282.46,266.58,322.18,2.5R fixed target,Time Exit,5,0.775,0.138
ASTRAMICRO,Relative-strength leader breakout,2026-06-30,69,0.846,0.723,2026-07-01,2026-07-07,1782.46,1658.97,2091.18,2.5R fixed target,Time Exit,5,-0.314,-0.045
CEMPRO,Relative-strength leader breakout,2026-06-30,88,1.464,0.856,2026-07-01,2026-07-07,1318.03,1217.29,1569.87,2.5R fixed target,Target,5,18.808,2.461
EBGNG,Relative-strength leader breakout,2026-06-30,100,1.499,1.735,2026-07-01,2026-07-07,645,566.2,842,2.5R fixed target,Time Exit,5,-3.819,-0.313
GODREJIND,Relative-strength leader breakout,2026-06-30,100,1.623,0.92,2026-07-01,2026-07-07,1181,1119.36,1335.11,2.5R fixed target,Time Exit,5,2.393,0.458
GOKEX,Relative-strength leader breakout,2026-06-30,83,1.051,0.901,2026-07-01,2026-07-07,881.71,823.7,1026.74,2.5R fixed target,Time Exit,5,-4.378,-0.665
GREAVESCOT,Relative-strength leader breakout,2026-06-30,100,2.306,2.163,2026-07-01,2026-07-07,223.35,206.57,265.28,2.5R fixed target,Time Exit,5,-0.925,-0.123
MAYURUNIQ,Relative-strength leader breakout,2026-06-30,78,1.849,2.065,2026-07-02,2026-07-08,877.75,820.81,1020.1,2.5R fixed target,Time Exit,5,-3.091,-0.477
MINDACORP,Relative-strength leader breakout,2026-06-30,90,1.974,1.524,2026-07-01,2026-07-07,702.4,661.61,804.39,2.5R fixed target,Time Exit,5,-2.6,-0.448
PARKHOSPS,Relative-strength leader breakout,2026-06-30,72,2.586,2.588,2026-07-01,2026-07-02,305,284.01,357.47,2.5R fixed target,Stop,2,-7.181,-1.044
QUESS,Relative-strength leader breakout,2026-06-30,78,1.937,2.423,2026-07-01,2026-07-01,270.54,255.85,307.26,2.5R fixed target,Stop,1,-5.729,-1.055
SHRIPISTON,Relative-strength leader breakout,2026-06-30,100,1.997,1.862,2026-07-01,2026-07-07,4226.34,3972.76,4860.27,2.5R fixed target,Time Exit,5,0.712,0.119
WEWORK,Relative-strength leader breakout,2026-06-30,92,7.435,6.538,2026-07-01,2026-07-07,700.4,650.9,824.15,2.5R fixed target,Time Exit,5,4.997,0.707
ADANIENT,Relative-strength leader breakout,2026-07-01,100,2.64,1.71,2026-07-02,2026-07-08,3156.1,3006.6,3529.85,2.5R fixed target,Time Exit,5,-3.76,-0.794
BLUEJET,Relative-strength leader breakout,2026-07-01,84,2.017,1.28,2026-07-02,2026-07-08,553.1,516.02,645.82,2.5R fixed target,Time Exit,5,1.435,0.214
CGPOWER,Relative-strength leader breakout,2026-07-01,57,0.72,0.86,2026-07-02,2026-07-03,980.86,937.8,1088.51,2.5R fixed target,Gap Stop,2,-7.381,-1.681
KERNEX,Relative-strength leader breakout,2026-07-01,78,1.598,1.563,2026-07-02,2026-07-08,2333.56,2166.16,2752.06,2.5R fixed target,Stop,5,-7.474,-1.042
PAISALO,Relative-strength leader breakout,2026-07-01,100,6.546,9.349,2026-07-02,2026-07-08,72,66.99,84.51,2.5R fixed target,Time Exit,5,-2.494,-0.359
PRESTIGE,Relative-strength leader breakout,2026-07-01,81,1.274,1.372,2026-07-02,2026-07-08,1643.5,1541.37,1898.82,2.5R fixed target,Time Exit,5,-0.799,-0.129
PSPPROJECT,Relative-strength leader breakout,2026-07-01,81,1.295,1.224,2026-07-02,2026-07-08,1046.09,976.96,1218.92,2.5R fixed target,Time Exit,5,-0.949,-0.144
RATEGAIN,Relative-strength leader breakout,2026-07-01,67,1.479,1.432,2026-07-02,2026-07-08,920.79,857.31,1079.48,2.5R fixed target,Time Exit,5,-0.728,-0.106
RPEL,Relative-strength leader breakout,2026-07-01,63,1.118,0.715,2026-07-02,2026-07-08,1264.9,1183.86,1467.5,2.5R fixed target,Time Exit,5,1.613,0.252
SATIN,Relative-strength leader breakout,2026-07-01,77,2.972,2.723,2026-07-02,2026-07-08,257.52,239.29,303.12,2.5R fixed target,Time Exit,5,-3.668,-0.518
TBOTEK,Relative-strength leader breakout,2026-07-01,78,2.059,1.588,2026-07-02,2026-07-08,1527.85,1417.4,1803.97,2.5R fixed target,Time Exit,5,-3.34,-0.462
VIYASH,Relative-strength leader breakout,2026-07-01,86,1.876,2.03,2026-07-02,2026-07-08,292.13,272.56,341.05,2.5R fixed target,Stop,5,-6.999,-1.045
ACUTAAS,Relative-strength leader breakout,2026-07-02,57,0.735,0.849,2026-07-06,2026-07-06,3732.45,3493.09,4330.86,2.5R fixed target,Stop,1,-6.713,-1.047
BHARATSE,Relative-strength leader breakout,2026-07-02,85,14.003,25.222,2026-07-03,2026-07-08,247.82,229.1,294.63,2.5R fixed target,Stop,4,-7.855,-1.04
EMMVEE,Relative-strength leader breakout,2026-07-02,87,1.381,1.511,2026-07-03,2026-07-06,368.74,344.74,428.72,2.5R fixed target,Stop,2,-6.807,-1.046
FIVESTAR,Relative-strength leader breakout,2026-07-02,88,1.592,1.46,2026-07-03,2026-07-09,551.1,510.01,653.82,2.5R fixed target,Time Exit,5,-0.554,-0.074
GANDHAR,Relative-strength leader breakout,2026-07-02,76,1.182,0.757,2026-07-06,2026-07-10,189.27,174.03,227.37,2.5R fixed target,Time Exit,5,7.035,0.874
GCSL,Relative-strength leader breakout,2026-07-02,82,3.859,3.122,2026-07-03,2026-07-09,464.78,436.83,534.65,2.5R fixed target,Time Exit,5,5.062,0.842
QUESS,Relative-strength leader breakout,2026-07-02,78,1.511,0.669,2026-07-03,2026-07-09,289.38,271.24,334.71,2.5R fixed target,Time Exit,5,1.487,0.237
SANGHVIMOV,Relative-strength leader breakout,2026-07-02,81,1.19,0.916,2026-07-03,2026-07-09,456.11,420.44,545.3,2.5R fixed target,Time Exit,5,1.474,0.188
SFL,Relative-strength leader breakout,2026-07-02,55,0.938,0.847,2026-07-03,2026-07-09,768.53,727.57,870.94,2.5R fixed target,Time Exit,5,-2.386,-0.448
SHREEJISPG,Relative-strength leader breakout,2026-07-02,88,2.239,1.506,2026-07-03,2026-07-09,517.53,490.98,583.91,2.5R fixed target,Time Exit,5,0.834,0.163
SUVEN,Relative-strength leader breakout,2026-07-02,100,2.721,2.271,2026-07-03,2026-07-09,306.11,277.59,377.41,2.5R fixed target,Time Exit,5,12.976,1.393
WABAG,Relative-strength leader breakout,2026-07-02,100,2.072,1.539,2026-07-03,2026-07-09,2212.42,2030.84,2666.35,2.5R fixed target,Time Exit,5,-4.581,-0.558
AEGISVOPAK,Relative-strength leader breakout,2026-07-03,100,4.431,6.295,2026-07-06,2026-07-10,259.99,240.43,308.89,2.5R fixed target,Time Exit,5,8.62,1.146
BLSE,Relative-strength leader breakout,2026-07-03,95,4.723,20.44,2026-07-06,2026-07-08,274.55,257.91,316.14,2.5R fixed target,Stop,3,-6.36,-1.05
CGCL,Relative-strength leader breakout,2026-07-03,69,0.988,0.788,2026-07-06,2026-07-10,235.81,224.14,264.99,2.5R fixed target,Time Exit,5,6.659,1.345
CYIENTDLM,Relative-strength leader breakout,2026-07-03,82,5.18,10.886,2026-07-07,2026-07-13,525,490.64,610.89,2.5R fixed target,Time Exit,5,-0.176,-0.027
INDSWFTLAB,Relative-strength leader breakout,2026-07-03,71,1.335,1.11,2026-07-06,2026-07-10,217.26,199.74,261.06,2.5R fixed target,Time Exit,5,13.129,1.628
OPTIEMUS,Relative-strength leader breakout,2026-07-03,90,1.75,1.214,2026-07-06,2026-07-10,527,481.47,640.83,2.5R fixed target,Time Exit,5,2.366,0.274
QUADFUTURE,Relative-strength leader breakout,2026-07-03,71,1.036,0.64,2026-07-06,2026-07-08,477.95,430.85,595.72,2.5R fixed target,Stop,3,-10.156,-1.03
SBCL,Relative-strength leader breakout,2026-07-03,84,2.9,3.015,2026-07-06,2026-07-06,810,741.41,981.47,2.5R fixed target,Stop,1,-8.768,-1.035
SCHNEIDER,Relative-strength leader breakout,2026-07-03,100,1.601,1.346,2026-07-06,2026-07-10,1495.08,1348.31,1862.02,2.5R fixed target,Time Exit,5,-5.71,-0.582
GRANULES,Relative-strength leader breakout,2026-07-06,75,1.397,1.351,2026-07-07,2026-07-13,866.73,819.99,983.57,2.5R fixed target,Time Exit,5,3.267,0.606
JAYBARMARU,Relative-strength leader breakout,2026-07-06,81,1.215,0.581,2026-07-07,2026-07-13,184.9,167.66,227.99,2.5R fixed target,Time Exit,5,6.325,0.679
LODHA,Relative-strength leader breakout,2026-07-06,72,3.554,2.256,2026-07-07,2026-07-13,1100.9,1042.44,1247.04,2.5R fixed target,Time Exit,5,8.579,1.616
PWL,Relative-strength leader breakout,2026-07-06,63,0.703,0.567,2026-07-07,2026-07-13,135.77,124.88,162.99,2.5R fixed target,Time Exit,5,4.745,0.592
SPARC,Relative-strength leader breakout,2026-07-06,80,3.593,3.492,2026-07-07,2026-07-13,266.7,243.55,324.57,2.5R fixed target,Time Exit,5,-3.03,-0.349
ADANIENSOL,Relative-strength leader breakout,2026-07-07,60,2.006,1.714,2026-07-08,2026-07-14,1667.23,1575.79,1895.82,2.5R fixed target,Time Exit,5,1.084,0.198
AKUMS,Relative-strength leader breakout,2026-07-07,78,2.068,2.037,2026-07-08,2026-07-14,660.32,627.67,741.93,2.5R fixed target,Time Exit,5,3.733,0.755
CUPID,Relative-strength leader breakout,2026-07-07,92,2.278,3.113,2026-07-08,2026-07-08,222.33,209.44,254.56,2.5R fixed target,Stop,1,-6.098,-1.052
DIACABS,Relative-strength leader breakout,2026-07-07,87,2.656,3.716,2026-07-08,2026-07-14,232.71,215.64,275.4,2.5R fixed target,Time Exit,5,-3.628,-0.495
GLAND,Relative-strength leader breakout,2026-07-07,71,1.128,1.324,2026-07-08,2026-07-13,2568.03,2432.04,2907.99,2.5R fixed target,Stop,4,-5.595,-1.057
IOLCP,Relative-strength leader breakout,2026-07-07,100,8.541,10.7,2026-07-08,2026-07-14,173.7,158.64,211.34,2.5R fixed target,Time Exit,5,-0.252,-0.029
ITDC,Relative-strength leader breakout,2026-07-07,100,22.045,48.255,2026-07-08,2026-07-14,725,664.02,877.45,2.5R fixed target,Time Exit,5,-6.031,-0.717
ATHERENERG,Relative-strength leader breakout,2026-07-08,80,2.215,2.417,2026-07-09,2026-07-15,1216.43,1133.62,1423.46,2.5R fixed target,Time Exit,5,6.274,0.922
DLINKINDIA,Relative-strength leader breakout,2026-07-08,85,3.639,4.552,2026-07-09,2026-07-10,547.29,529.1,592.76,2.5R fixed target,Gap Stop,2,-6.264,-1.885
SENORES,Relative-strength leader breakout,2026-07-08,88,1.465,1.492,2026-07-09,2026-07-15,1444.68,1347.67,1687.21,2.5R fixed target,Time Exit,5,2.207,0.329
THANGAMAYL,Relative-strength leader breakout,2026-07-08,64,2.376,3.098,2026-07-09,2026-07-13,6962.9,6302.4,8614.15,2.5R fixed target,Stop,3,-9.786,-1.032
UNICHEMLAB,Relative-strength leader breakout,2026-07-08,90,5,2.026,2026-07-09,2026-07-15,610.15,527.67,816.35,2.5R fixed target,Time Exit,5,-2.767,-0.205
ALKYLAMINE,Relative-strength leader breakout,2026-07-09,90,4.286,5.34,2026-07-10,2026-07-14,1990.97,1859.05,2320.79,2.5R fixed target,Stop,3,-6.926,-1.045
AZAD,Relative-strength leader breakout,2026-07-09,84,3.471,4.346,2026-07-10,2026-07-14,2520,2332.52,2988.7,2.5R fixed target,Stop,3,-7.74,-1.04
BAJAJCON,Relative-strength leader breakout,2026-07-09,80,1.522,1.515,2026-07-10,2026-07-14,650,609.73,750.65,2.5R fixed target,Stop,3,-6.494,-1.048
BALAMINES,Relative-strength leader breakout,2026-07-09,100,2.657,3.42,2026-07-10,2026-07-16,2394.78,2172.24,2951.12,2.5R fixed target,Time Exit,5,-1.26,-0.136
BORORENEW,Relative-strength leader breakout,2026-07-09,100,3.913,8.605,2026-07-10,2026-07-15,660.82,616.32,772.07,2.5R fixed target,Stop,4,-7.034,-1.045
DIXON,Relative-strength leader breakout,2026-07-09,93,1.199,1.333,2026-07-10,2026-07-16,13875,12869.7,16388.25,2.5R fixed target,Time Exit,5,4.255,0.587
GOODLUCK,Relative-strength leader breakout,2026-07-09,88,1.757,1.683,2026-07-10,2026-07-16,1572,1457.23,1858.92,2.5R fixed target,Time Exit,5,-0.809,-0.111
INDOBORAX,Relative-strength leader breakout,2026-07-09,67,3.811,3.498,2026-07-13,2026-07-17,465.38,425.05,566.19,2.5R fixed target,Time Exit,5,-0.231,-0.027
JINDALSAW,Relative-strength leader breakout,2026-07-09,80,2.242,2.301,2026-07-10,2026-07-14,278,260.63,321.42,2.5R fixed target,Stop,3,-6.547,-1.048
RAMCOIND,Relative-strength leader breakout,2026-07-09,78,1.539,0.437,2026-07-13,2026-07-17,376.7,340.8,466.45,2.5R fixed target,Time Exit,5,-6.472,-0.679
SKYGOLD,Relative-strength leader breakout,2026-07-09,94,2.512,2.548,2026-07-10,2026-07-16,630.96,582.68,751.65,2.5R fixed target,Time Exit,5,-1.649,-0.215
WELCORP,Relative-strength leader breakout,2026-07-09,100,3.34,2.643,2026-07-10,2026-07-16,1621.94,1516.85,1884.66,2.5R fixed target,Time Exit,5,3.526,0.544
AMIRCHAND,Relative-strength leader breakout,2026-07-10,88,1.195,0.816,2026-07-13,2026-07-15,181.63,167.94,215.87,2.5R fixed target,Stop,3,-7.841,-1.04
DATAMATICS,Relative-strength leader breakout,2026-07-10,64,2.815,3.064,2026-07-13,2026-07-14,917.33,856.33,1069.83,2.5R fixed target,Stop,2,-6.95,-1.045
EMSLIMITED,Relative-strength leader breakout,2026-07-10,88,3.444,1.034,2026-07-13,2026-07-17,462.12,416.31,576.65,2.5R fixed target,Stop,5,-10.213,-1.03
EQUITASBNK,Relative-strength leader breakout,2026-07-10,100,2.461,2.291,2026-07-13,2026-07-16,83.17,78.02,96.02,2.5R fixed target,Stop,4,-6.482,-1.049
GREAVESCOT,Relative-strength leader breakout,2026-07-10,100,3.598,6.187,2026-07-13,2026-07-17,267.53,246.42,320.31,2.5R fixed target,Time Exit,5,-7.056,-0.894
HIKAL,Relative-strength leader breakout,2026-07-10,90,2.518,1.622,2026-07-13,2026-07-17,248,229.46,294.33,2.5R fixed target,Stop,5,-7.774,-1.04
KMEW,Relative-strength leader breakout,2026-07-10,65,1.384,1.212,2026-07-13,2026-07-17,2444.88,2205.58,3043.13,2.5R fixed target,Time Exit,5,-1.935,-0.198
